MS.Zoning,Street,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.Type.2,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,Full.Bath,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Sale.Type,Sale.Condition,SalePrice
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,190.0,GasA,Gd,Y,FuseA,886,1,TA,4,Typ,NA,Attchd,1938.0,Unf,1.0,273.0,TA,TA,Y,WD ,Normal,91300
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1923,1950,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Fa,TA,No,Unf,Unf,624.0,GasA,TA,Y,SBrkr,792,1,TA,5,Typ,NA,Detchd,1963.0,Unf,1.0,287.0,TA,TA,Y,WD ,Normal,99500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,736.0,GasA,Gd,Y,SBrkr,736,2,TA,8,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,New,Partial,113000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,Unf,677.0,GasA,TA,Y,SBrkr,833,2,Gd,7,Typ,NA,Detchd,1974.0,Unf,2.0,720.0,TA,TA,N,WD ,Normal,87500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,720.0,GasA,TA,Y,SBrkr,720,1,TA,5,Typ,NA,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,110000
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,849.0,GasA,TA,N,FuseA,1075,2,TA,11,Typ,NA,Detchd,1910.0,Unf,2.0,360.0,Fa,Po,N,WD ,Normal,106000
RM,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,Unf,1240.0,GasW,TA,N,SBrkr,1320,1,Gd,8,Typ,Gd,Detchd,1950.0,Unf,4.0,864.0,TA,TA,N,WD ,Normal,265979
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,Unf,917.0,GasA,Gd,Y,FuseA,1090,2,Ex,8,Typ,NA,Detchd,1930.0,Unf,1.0,357.0,TA,TA,Y,WD ,Normal,160000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1917,2007,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,624.0,GasA,Ex,Y,SBrkr,664,1,Ex,5,Typ,Gd,Attchd,1917.0,Unf,1.0,280.0,TA,TA,N,WD ,Normal,119000
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,8,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,BLQ,Unf,916.0,GasA,Gd,Y,SBrkr,916,1,Gd,8,Typ,Gd,Attchd,1925.0,Unf,2.0,424.0,TA,TA,P,WD ,Normal,168000
C,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,1910,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,624.0,GasA,Ex,Y,SBrkr,816,1,TA,5,Typ,Gd,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Normal,58500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,Unf,650.0,GasA,Ex,Y,SBrkr,832,1,TA,7,Typ,NA,Detchd,1930.0,Unf,2.0,324.0,TA,TA,Y,WD ,Normal,143000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,1022.0,GasW,TA,N,SBrkr,1022,1,TA,4,Maj2,NA,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,WD ,Normal,85000
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,1088.0,GasA,TA,Y,SBrkr,1188,1,TA,7,Typ,NA,Detchd,1963.0,Unf,2.0,456.0,TA,TA,Y,WD ,Normal,124900
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,Unf,972.0,GasA,Ex,Y,SBrkr,1044,1,TA,6,Typ,NA,Detchd,1920.0,Unf,1.0,207.0,Fa,TA,Y,ConLI,Family,119000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1910,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,741.0,GasA,Ex,Y,SBrkr,780,1,Gd,8,Typ,NA,Detchd,1950.0,Unf,3.0,640.0,TA,TA,Y,WD ,Normal,146500
C,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,720.0,GasA,TA,N,FuseA,720,1,TA,4,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Abnorml,34900
C,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,245.0,GasA,TA,N,SBrkr,797,1,TA,5,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Abnorml,44000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,1324.0,GasA,Ex,Y,SBrkr,1072,1,Gd,6,Typ,TA,Attchd,1923.0,RFn,2.0,528.0,TA,TA,Y,WD ,Normal,223500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1022.0,GasA,TA,N,FuseA,1432,1,Gd,6,Typ,Gd,BuiltIn,1923.0,Unf,1.0,216.0,Fa,TA,Y,WD ,Normal,149000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,952.0,GasW,Gd,N,SBrkr,952,2,Ex,5,Typ,NA,Detchd,1978.0,Unf,2.0,672.0,TA,TA,Y,WD ,Normal,205000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,297.0,GasA,Ex,Y,SBrkr,1001,2,TA,7,Typ,Gd,Detchd,1955.0,Unf,1.0,336.0,TA,TA,N,WD ,Normal,137000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,952.0,Grav,Fa,N,FuseF,952,1,Fa,4,Typ,Gd,Detchd,1916.0,Unf,1.0,192.0,Fa,Po,P,WD ,Normal,121000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,672.0,GasA,TA,Y,SBrkr,757,1,TA,6,Typ,NA,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,128000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,698.0,GasA,TA,Y,SBrkr,786,1,TA,4,Typ,NA,Detchd,1999.0,Unf,2.0,624.0,TA,TA,N,WD ,Normal,134900
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,GasA,Ex,Y,SBrkr,884,1,TA,5,Typ,Fa,Detchd,1960.0,Unf,1.0,216.0,TA,TA,N,WD ,Normal,117000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780.0,GasA,Ex,Y,FuseF,825,1,TA,6,Typ,Gd,Detchd,1939.0,Unf,1.0,280.0,TA,TA,Y,WD ,Normal,132500
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,468.0,GasA,Gd,Y,SBrkr,822,1,TA,6,Typ,NA,Attchd,1924.0,Fin,1.0,320.0,TA,TA,Y,WD ,Normal,93000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,Unf,884.0,GasA,Gd,Y,SBrkr,904,1,TA,4,Typ,NA,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,WD ,Normal,119000
RM,Pave,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,1145.0,GasA,TA,Y,SBrkr,1301,1,Fa,5,Min1,NA,Detchd,1965.0,Unf,2.0,440.0,TA,TA,Y,WD ,Normal,100000
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,927.0,GasA,TA,Y,SBrkr,1067,1,TA,5,Typ,NA,Detchd,1995.0,Unf,2.0,576.0,TA,TA,Y,WD ,Normal,141500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,GasA,Ex,Y,SBrkr,989,1,Gd,6,Typ,NA,Detchd,1935.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,133000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,Unf,264.0,Grav,Fa,N,FuseA,800,1,Fa,4,Maj1,Po,NA,0.0,NA,0.0,0.0,NA,NA,N,ConLw,Normal,60000
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,715.0,GasA,TA,Y,FuseA,875,1,TA,5,Typ,NA,Detchd,1931.0,Unf,1.0,180.0,Fa,TA,Y,WD ,Normal,105000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,960.0,GasA,Gd,Y,SBrkr,995,1,TA,5,Typ,NA,Detchd,1926.0,Unf,1.0,264.0,TA,TA,Y,WD ,Abnorml,115000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,952.0,GasA,TA,Y,FuseA,994,2,TA,6,Typ,Gd,Detchd,1938.0,Unf,1.0,250.0,Fa,TA,Y,WD ,Normal,150000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,LwQ,Unf,1072.0,GasA,TA,Y,SBrkr,1072,1,TA,5,Typ,NA,Detchd,1982.0,Unf,5.0,1184.0,Fa,TA,P,WD ,Normal,126500
RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,844.0,GasA,Gd,N,FuseA,1445,2,Gd,10,Typ,NA,Detchd,1930.0,Unf,2.0,441.0,TA,TA,Y,WD ,Normal,214500
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,Unf,728.0,GasA,TA,N,SBrkr,1136,1,Gd,8,Typ,NA,Detchd,1997.0,Unf,2.0,532.0,TA,TA,Y,WD ,Normal,167500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,1048.0,GasA,Gd,Y,FuseA,1048,2,TA,8,Typ,NA,Detchd,1930.0,Unf,2.0,576.0,Fa,Fa,Y,WD ,Normal,155000
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,Unf,910.0,GasA,Ex,Y,SBrkr,916,1,Ex,7,Min2,Gd,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,WD ,Normal,155000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,672.0,GasA,Fa,Y,SBrkr,1272,2,TA,8,Min2,NA,Detchd,1915.0,Unf,1.0,216.0,TA,TA,N,WD ,Normal,179900
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,6,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,755.0,GasA,Ex,Y,SBrkr,929,1,TA,8,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Abnorml,104000
RM,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,1922,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,1040.0,GasA,TA,N,SBrkr,1088,2,TA,11,Sev,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Abnorml,62500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,720.0,GasA,Fa,Y,SBrkr,1146,2,TA,8,Typ,NA,Attchd,1927.0,Unf,1.0,316.0,TA,TA,Y,WD ,Normal,149000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,780.0,GasA,TA,Y,FuseA,848,1,TA,5,Typ,NA,Detchd,1962.0,Unf,2.0,539.0,TA,TA,Y,WD ,Normal,103000
RM,Pave,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,483.0,GasA,Ex,Y,SBrkr,741,1,Gd,7,Typ,NA,Attchd,1915.0,Unf,1.0,379.0,TA,TA,Y,WD ,Normal,123000
RM,Pave,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,TA,Fa,BrkTil,TA,Fa,No,Rec,Unf,1020.0,GasA,TA,N,FuseF,978,2,TA,9,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Normal,97500
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,1204.0,GasA,TA,Y,FuseA,1204,1,TA,4,Typ,NA,Detchd,1927.0,Unf,1.0,384.0,Fa,TA,Y,WD ,Normal,135000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,4,1923,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Gd,Fa,Av,BLQ,Rec,858.0,GasA,TA,Y,SBrkr,892,1,Gd,5,Min2,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,COD,Abnorml,70000
RM,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,ALQ,698.0,GasA,Ex,Y,FuseF,754,1,TA,7,Typ,NA,Detchd,1915.0,Unf,1.0,308.0,TA,TA,Y,WD ,Normal,116000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,1946,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,Unf,560.0,GasA,Ex,Y,FuseA,704,1,Fa,4,Typ,NA,CarPort,1946.0,Unf,1.0,220.0,TA,TA,Y,WD ,Normal,88750
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,1200.0,GasA,TA,Y,SBrkr,1200,3,TA,5,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Alloca,179000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,Unf,1200.0,GasA,TA,Y,SBrkr,1200,3,TA,5,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Alloca,179000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,Gd,Gd,GLQ,Unf,1152.0,GasA,TA,Y,SBrkr,1152,2,TA,6,Typ,NA,Detchd,1960.0,Unf,1.0,252.0,TA,Fa,N,WD ,Normal,159900
RL,Pave,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,Unf,683.0,GasA,Gd,N,FuseA,904,0,Fa,4,Maj1,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,61000
RH,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,672.0,GasA,TA,N,SBrkr,697,2,TA,6,Typ,NA,Detchd,1930.0,Unf,1.0,300.0,TA,TA,Y,WD ,Normal,103600
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,585.0,GasA,TA,N,FuseA,687,2,TA,6,Typ,NA,Detchd,1934.0,Unf,1.0,226.0,Po,Po,N,WD ,Normal,63000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,520.0,GasA,Ex,Y,SBrkr,1464,2,TA,6,Min2,TA,Attchd,1997.0,RFn,2.0,480.0,TA,TA,Y,WD ,Normal,175000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1121.0,GasA,TA,Y,SBrkr,1121,1,TA,5,Typ,NA,Detchd,1963.0,Unf,2.0,480.0,TA,TA,Y,WD ,Normal,139000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,918.0,GasA,Gd,Y,SBrkr,918,2,TA,7,Typ,TA,Attchd,1978.0,RFn,2.0,440.0,TA,TA,Y,WD ,Normal,172500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1052.0,GasA,TA,Y,SBrkr,1052,1,TA,6,Typ,Po,Attchd,1984.0,Fin,1.0,668.0,TA,TA,Y,WD ,Abnorml,113500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,864.0,GasA,Ex,Y,SBrkr,899,1,Gd,5,Typ,NA,Attchd,1967.0,Fin,1.0,288.0,TA,TA,Y,WD ,Normal,130000
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,456.0,GasA,TA,Y,SBrkr,1034,1,TA,5,Typ,Fa,Basment,1978.0,Fin,2.0,504.0,TA,TA,Y,WD ,Normal,149900
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,858.0,GasA,TA,Y,SBrkr,858,1,TA,5,Typ,NA,Detchd,1983.0,Unf,2.0,576.0,TA,TA,Y,WD ,Normal,134900
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,1982,1982,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,840.0,GasA,TA,Y,SBrkr,860,1,TA,4,Typ,NA,Detchd,1996.0,Unf,2.0,528.0,TA,TA,Y,WD ,Normal,137000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,1092.0,GasA,TA,Y,SBrkr,1092,1,TA,6,Typ,Po,Attchd,1962.0,Unf,1.0,288.0,TA,TA,Y,WD ,Normal,139000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,Unf,552.0,GasA,TA,Y,SBrkr,904,2,TA,8,Typ,TA,Attchd,1961.0,Unf,1.0,384.0,TA,TA,Y,WD ,Normal,165000
